n_candidates,perm,optimism,observed
2,47,0.008163162093533849,0.009008524354215619
2,48,0.008358448818629682,0.009008524354215619
2,49,0.007846227818031792,0.009008524354215619
2,50,0.009254657776127995,0.009008524354215619
2,51,0.007743283919146027,0.009008524354215619
2,52,0.007195608221398975,0.009008524354215619
2,53,0.0108387579595286,0.009008524354215619
2,54,0.006946974020514696,0.009008524354215619
2,55,0.011551047951426141,0.009008524354215619
2,56,0.00952574547431384,0.009008524354215619
2,57,0.008047337556425505,0.009008524354215619
2,58,0.009327851298661982,0.009008524354215619
2,59,0.010220821241883726,0.009008524354215619
2,60,0.00891038446547776,0.009008524354215619
2,61,0.008344772358892527,0.009008524354215619
2,62,0.006297058382968235,0.009008524354215619
2,63,0.008468227881253565,0.009008524354215619
2,64,0.010460417341980888,0.009008524354215619
2,65,0.009972868480085273,0.009008524354215619
2,66,0.010762331466767194,0.009008524354215619
2,67,0.010137297681003465,0.009008524354215619
2,68,0.005844931709592216,0.009008524354215619
2,69,0.008278143195913912,0.009008524354215619
2,70,0.008533187748965387,0.009008524354215619
2,71,0.008182559543015389,0.009008524354215619
2,72,0.008260756726669594,0.009008524354215619
2,73,0.00841296020859994,0.009008524354215619
2,74,0.007601562389004446,0.009008524354215619
2,75,0.00701216389302417,0.009008524354215619
2,76,0.010821812810938636,0.009008524354215619
2,77,0.008697812253243176,0.009008524354215619
2,78,0.011962020704412879,0.009008524354215619
2,79,0.006273575075185889,0.009008524354215619
2,80,0.007484021182257772,0.009008524354215619
2,81,0.005915774572951227,0.009008524354215619
2,82,0.0109914037161708,0.009008524354215619
2,83,0.009437008413050174,0.009008524354215619
2,84,0.012362565587915597,0.009008524354215619
2,85,0.009854760192095524,0.009008524354215619
2,86,0.010299351625185138,0.009008524354215619
2,87,0.010713273068641005,0.009008524354215619
2,88,0.011930574196347576,0.009008524354215619
2,89,0.009226043526242567,0.009008524354215619
2,90,0.010502637535498849,0.009008524354215619
2,91,0.008688528675224405,0.009008524354215619
2,92,0.006503843887319172,0.009008524354215619
2,93,0.009939645256812457,0.009008524354215619
2,94,0.006745174558987155,0.009008524354215619
2,95,0.008218767318092457,0.009008524354215619
2,96,0.007092643863998327,0.009008524354215619
2,97,0.009809823177232557,0.009008524354215619
2,98,0.006067033032868596,0.009008524354215619
2,99,0.007577676283726742,0.009008524354215619
4,0,0.013467981512022997,0.013972674265792184
4,1,0.012457071978455247,0.013972674265792184
4,2,0.010597674556226067,0.013972674265792184
4,3,0.012720771783997442,0.013972674265792184
4,4,0.012658351075668706,0.013972674265792184
4,5,0.014489341949611712,0.013972674265792184
4,6,0.011990018793588963,0.013972674265792184
4,7,0.017205994972534056,0.013972674265792184
4,8,0.012142002882742475,0.013972674265792184
4,9,0.012315939015496657,0.013972674265792184
4,10,0.015694465483193865,0.013972674265792184
4,11,0.016582190109170614,0.013972674265792184
4,12,0.01278921974980507,0.013972674265792184
4,13,0.01702760455262642,0.013972674265792184
4,14,0.012855246578158064,0.013972674265792184
4,15,0.017567718663152987,0.013972674265792184
4,16,0.014046060596999976,0.013972674265792184
4,17,0.015293462171029115,0.013972674265792184
4,18,0.012810826434062506,0.013972674265792184
4,19,0.017254267350413466,0.013972674265792184
4,20,0.014179384729718358,0.013972674265792184
4,21,0.015332923533379006,0.013972674265792184
4,22,0.012956593031052233,0.013972674265792184
4,23,0.018285366868742492,0.013972674265792184
4,24,0.014654237538562653,0.013972674265792184
4,25,0.01101661978774593,0.013972674265792184
4,26,0.017688485423089317,0.013972674265792184
