C,seed,subset,subset_bits,k,finding,finding_idx,n_pos,n,auroc,auprc
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Cerebral hemorrhage,1,294,9393,0.8230914961874408,0.19421883846957927
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Metastatic malignant neoplasm to brain,2,373,9393,0.8942368166065282,0.28775077005872546
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Intracranial meningioma,3,181,9393,0.7537496131637093,0.0652040370274563
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Demyelinating disease of central nervous system,4,250,9393,0.8469132669802035,0.271474179188903
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Herniation of nucleus pulposus,5,138,9393,0.7201724097432645,0.034889567568418454
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Spinal cord compression,6,74,9393,0.5774819244612142,0.010967258175292585
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Lacunar infarct,7,213,9393,0.8149605695173218,0.14102657058307239
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Silent micro-hemorrhage of brain,8,195,9393,0.7264845757996443,0.06937611889428141
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Cavernous hemangioma,9,78,9393,0.5096811043670947,0.008388718147162426
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Subdural intracranial hemorrhage,10,44,9393,0.8620440688843726,0.09405324932893376
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Gliosis,11,3534,9393,0.7850367913076715,0.6817796160887943
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Cerebral atrophy,12,1310,9393,0.9255873933890089,0.7327678726236591
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Encephalomalacia,13,236,9393,0.761730397972839,0.14967768326092917
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Arachnoid cyst,14,389,9393,0.7295335178081378,0.13305664727592698
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Empty sella syndrome,15,351,9393,0.7472009381985052,0.10253497118232219
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Intracranial aneurysm,16,61,9393,0.6906976172240062,0.019915799642866935
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Chiari malformation,17,56,9393,0.729038846983583,0.02275397522892319
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Schwannoma,18,38,9393,0.682798390953332,0.008333711134735987
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Cyst of pineal gland,19,103,9393,0.599983278815304,0.01501723371396188
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Hemangioma of vertebral column,20,31,9393,0.5656876460089173,0.004180506835826528
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Cerebral edema,22,533,9393,0.8989655639740979,0.5008827885833612
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Spinal stenosis,23,43,9393,0.5852406417112299,0.030176389654107336
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Mastoiditis,24,265,9393,0.7221760124353017,0.0951931107113538
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Chronic mastoiditis,25,211,9393,0.7930904376066505,0.09924684134500557
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Ventriculomegaly,26,889,9393,0.9050841686886977,0.5800232566703925
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Cerebellar degeneration,27,351,9393,0.8424430845355418,0.19615262690178806
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Mega cisterna magna,28,104,9393,0.7425480510446599,0.039396461151459866
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Structure of cave of septum pellucidum,29,99,9393,0.7056176136227781,0.036459141789351876
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Hyperostosis of skull,30,34,9393,0.7612710005468155,0.07449686538079953
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Watershed infarct,31,36,9393,0.8225689620367401,0.019686281629885297
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Foraminal Spinal Stenosis,33,60,9393,0.7305350191078253,0.013219909959575489
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Lipoma of brain,34,22,9393,0.6249308795995383,0.0034535201721485696
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Glioma,35,66,9393,0.7427475137349695,0.03691172893906449
0.1,0,T1ax+T2ax+FLAIRax+FLAIRsag,1111,4,Pituitary adenoma,36,25,9393,0.5426686592655849,0.004345749165012768
0.1,1,FLAIRsag,0001,1,Cerebral infarction,0,424,9393,0.7950755958153557,0.1968104085357133
0.1,1,FLAIRsag,0001,1,Cerebral hemorrhage,1,294,9393,0.8000684832675788,0.17320624722378875
0.1,1,FLAIRsag,0001,1,Metastatic malignant neoplasm to brain,2,373,9393,0.8905542048352485,0.2797104972132438
0.1,1,FLAIRsag,0001,1,Intracranial meningioma,3,181,9393,0.7197883855552331,0.05851649889344197
0.1,1,FLAIRsag,0001,1,Demyelinating disease of central nervous system,4,250,9393,0.7597453789784534,0.1409127585936791
0.1,1,FLAIRsag,0001,1,Herniation of nucleus pulposus,5,138,9393,0.753215261629045,0.04111658807088561
0.1,1,FLAIRsag,0001,1,Spinal cord compression,6,74,9393,0.6221291578089518,0.013444640871696811
0.1,1,FLAIRsag,0001,1,Lacunar infarct,7,213,9393,0.8122802172512198,0.13899651681987274
0.1,1,FLAIRsag,0001,1,Silent micro-hemorrhage of brain,8,195,9393,0.725455366551257,0.056519009662598166
0.1,1,FLAIRsag,0001,1,Cavernous hemangioma,9,78,9393,0.562940941684903,0.009814163344288007
0.1,1,FLAIRsag,0001,1,Subdural intracranial hemorrhage,10,44,9393,0.8991360281605227,0.10226613057921526
0.1,1,FLAIRsag,0001,1,Gliosis,11,3534,9393,0.769786067666565,0.6594903201807515
0.1,1,FLAIRsag,0001,1,Cerebral atrophy,12,1310,9393,0.9196272829697234,0.7233358838379138
0.1,1,FLAIRsag,0001,1,Encephalomalacia,13,236,9393,0.7778489365364646,0.1292265827344365
0.1,1,FLAIRsag,0001,1,Arachnoid cyst,14,389,9393,0.6752057640191906,0.10958821811919053
0.1,1,FLAIRsag,0001,1,Empty sella syndrome,15,351,9393,0.674833367047479,0.07390257614755853
0.1,1,FLAIRsag,0001,1,Intracranial aneurysm,16,61,9393,0.6486951297492147,0.013082034754791853
0.1,1,FLAIRsag,0001,1,Chiari malformation,17,56,9393,0.6367084104713964,0.011800036126006318
