C,seed,subset,subset_bits,k,finding,finding_idx,n_pos,n,auroc,auprc
0.1,1,FLAIRax,0010,1,Choroid plexus cyst,32,57,12412,0.6165172137141721,0.0075138621371134764
0.1,1,FLAIRax,0010,1,Lipoma of brain,34,34,12412,0.5547650955680381,0.0035723041333065924
0.1,1,FLAIRax,0010,1,Glioma,35,35,12412,0.797188333198675,0.04267526803699261
0.1,1,FLAIRax,0010,1,Pituitary adenoma,36,57,12412,0.677628916483844,0.009639800628201037
0.1,1,T2ax,0100,1,Cerebral infarction,0,339,12412,0.821051728826629,0.17334835070776533
0.1,1,T2ax,0100,1,Cerebral hemorrhage,1,92,12412,0.7154997176736306,0.0482468147501309
0.1,1,T2ax,0100,1,Metastatic malignant neoplasm to brain,2,50,12412,0.7660330043682252,0.01974336528508351
0.1,1,T2ax,0100,1,Intracranial meningioma,3,148,12412,0.6411293877047303,0.030522581488302048
0.1,1,T2ax,0100,1,Demyelinating disease of central nervous system,4,294,12412,0.8138323492460195,0.22277977364000567
0.1,1,T2ax,0100,1,Herniation of nucleus pulposus,5,29,12412,0.6414132835060302,0.01218723842466007
0.1,1,T2ax,0100,1,Spinal cord compression,6,22,12412,0.6861985472154963,0.012149867143234383
0.1,1,T2ax,0100,1,Lacunar infarct,7,189,12412,0.8467681926734532,0.1165972798806472
0.1,1,T2ax,0100,1,Silent micro-hemorrhage of brain,8,78,12412,0.8482181836324857,0.06730430461773644
0.1,1,T2ax,0100,1,Cavernous hemangioma,9,67,12412,0.5950285026870508,0.013136101653620481
0.1,1,T2ax,0100,1,Subdural intracranial hemorrhage,10,26,12412,0.7355947782235526,0.03992046769591333
0.1,1,T2ax,0100,1,Gliosis,11,3854,12412,0.7989926607211355,0.6439382226693687
0.1,1,T2ax,0100,1,Cerebral atrophy,12,2012,12412,0.947605329561095,0.8114370761995858
0.1,1,T2ax,0100,1,Encephalomalacia,13,248,12412,0.7962403602380372,0.1423132206323185
0.1,1,T2ax,0100,1,Arachnoid cyst,14,572,12412,0.7024276188338688,0.14087405709658996
0.1,1,T2ax,0100,1,Empty sella syndrome,15,670,12412,0.7661222502713819,0.17868882242993278
0.1,1,T2ax,0100,1,Intracranial aneurysm,16,32,12412,0.5721223747980614,0.003118262205551456
0.1,1,T2ax,0100,1,Chiari malformation,17,62,12412,0.8388455008488964,0.058143859526954694
0.1,1,T2ax,0100,1,Cyst of pineal gland,19,244,12412,0.6900894310257487,0.041937059412559874
0.1,1,T2ax,0100,1,Rathke's pouch cyst,21,47,12412,0.7252643442799254,0.00764157073270132
0.1,1,T2ax,0100,1,Cerebral edema,22,187,12412,0.8484380433712805,0.2935571386080219
0.1,1,T2ax,0100,1,Spinal stenosis,23,26,12412,0.8179054515644214,0.009539435673819097
0.1,1,T2ax,0100,1,Mastoiditis,24,281,12412,0.7550063643892255,0.07842887343677876
0.1,1,T2ax,0100,1,Chronic mastoiditis,25,360,12412,0.7500412564074197,0.08824086237865655
0.1,1,T2ax,0100,1,Ventriculomegaly,26,1204,12412,0.9175808214825196,0.6230316457732925
0.1,1,T2ax,0100,1,Cerebellar degeneration,27,318,12412,0.8347982730664304,0.18282242100696827
0.1,1,T2ax,0100,1,Mega cisterna magna,28,225,12412,0.8088994648213487,0.1174989350104718
0.1,1,T2ax,0100,1,Structure of cave of septum pellucidum,29,238,12412,0.6639090333028234,0.058758618419571425
0.1,1,T2ax,0100,1,Hyperostosis of skull,30,55,12412,0.9323224966342228,0.16146579856421558
0.1,1,T2ax,0100,1,Choroid plexus cyst,32,57,12412,0.5962540913189489,0.00856979325455864
0.1,1,T2ax,0100,1,Lipoma of brain,34,34,12412,0.6526261013372872,0.005526041036229562
0.1,1,T2ax,0100,1,Glioma,35,35,12412,0.669663777282748,0.02564137624108074
0.1,1,T2ax,0100,1,Pituitary adenoma,36,57,12412,0.7341810617194544,0.012977173765973467
0.1,1,T1ax,1000,1,Cerebral infarction,0,339,12412,0.8133825521098664,0.1618923801401275
0.1,1,T1ax,1000,1,Cerebral hemorrhage,1,92,12412,0.7487577639751554,0.04678148733963635
0.1,1,T1ax,1000,1,Metastatic malignant neoplasm to brain,2,50,12412,0.7079922342663,0.029436725400385434
0.1,1,T1ax,1000,1,Intracranial meningioma,3,148,12412,0.7102043334920047,0.031279197063276476
0.1,1,T1ax,1000,1,Demyelinating disease of central nervous system,4,294,12412,0.717756123740138,0.11641480803240009
0.1,1,T1ax,1000,1,Herniation of nucleus pulposus,5,29,12412,0.6785888328548316,0.004041257369982877
0.1,1,T1ax,1000,1,Spinal cord compression,6,22,12412,0.6049416685009905,0.004071252028903032
0.1,1,T1ax,1000,1,Lacunar infarct,7,189,12412,0.8453431751312797,0.10436542874618546
0.1,1,T1ax,1000,1,Silent micro-hemorrhage of brain,8,78,12412,0.8325838935941092,0.049120743047401896
0.1,1,T1ax,1000,1,Cavernous hemangioma,9,67,12412,0.6260048481770976,0.00827045384639312
0.1,1,T1ax,1000,1,Subdural intracranial hemorrhage,10,26,12412,0.8974089853308326,0.13915386913787164
0.1,1,T1ax,1000,1,Gliosis,11,3854,12412,0.7847323850091315,0.6276825099242114
0.1,1,T1ax,1000,1,Cerebral atrophy,12,2012,12412,0.9454070767701483,0.8080049365892873
0.1,1,T1ax,1000,1,Encephalomalacia,13,248,12412,0.7966209120514263,0.16105277925791311
0.1,1,T1ax,1000,1,Arachnoid cyst,14,572,12412,0.6452776530901532,0.08671447650391811
0.1,1,T1ax,1000,1,Empty sella syndrome,15,670,12412,0.7601218486006349,0.14621671765820554
0.1,1,T1ax,1000,1,Intracranial aneurysm,16,32,12412,0.5486419628432957,0.005592391794753264
0.1,1,T1ax,1000,1,Chiari malformation,17,62,12412,0.8039519394018546,0.042092289041026104
0.1,1,T1ax,1000,1,Cyst of pineal gland,19,244,12412,0.6912740081482199,0.03688064020269127
0.1,1,T1ax,1000,1,Rathke's pouch cyst,21,47,12412,0.7638349493680687,0.010292594084100938
0.1,1,T1ax,1000,1,Cerebral edema,22,187,12412,0.7919398969850071,0.28259124442449846
0.1,1,T1ax,1000,1,Spinal stenosis,23,26,12412,0.6858798395210474,0.008094305982622695
0.1,1,T1ax,1000,1,Mastoiditis,24,281,12412,0.6959693570573434,0.05311638718869532
0.1,1,T1ax,1000,1,Chronic mastoiditis,25,360,12412,0.7429057417855957,0.09123108740388869
0.1,1,T1ax,1000,1,Ventriculomegaly,26,1204,12412,0.9143979531706113,0.62491022253377
0.1,1,T1ax,1000,1,Cerebellar degeneration,27,318,12412,0.8701297384325926,0.18099887560925101
0.1,1,T1ax,1000,1,Mega cisterna magna,28,225,12412,0.7669669866797953,0.06710118282423495
0.1,1,T1ax,1000,1,Structure of cave of septum pellucidum,29,238,12412,0.6688893398660597,0.04623276075181409
0.1,1,T1ax,1000,1,Hyperostosis of skull,30,55,12412,0.9117320326351644,0.12030905423198847
0.1,1,T1ax,1000,1,Choroid plexus cyst,32,57,12412,0.6759575993808884,0.009904837625779945
0.1,1,T1ax,1000,1,Lipoma of brain,34,34,12412,0.6781148717363824,0.0047690348839798495
0.1,1,T1ax,1000,1,Glioma,35,35,12412,0.7760154203072518,0.017620262173947476
0.1,1,T1ax,1000,1,Pituitary adenoma,36,57,12412,0.6630726959040661,0.008695452025289633
0.1,1,FLAIRax+T2cor,0011,2,Cerebral infarction,0,339,12412,0.8467193305620895,0.17710910625682239
0.1,1,FLAIRax+T2cor,0011,2,Cerebral hemorrhage,1,92,12412,0.7438505787690569,0.05701130757853119
0.1,1,FLAIRax+T2cor,0011,2,Metastatic malignant neoplasm to brain,2,50,12412,0.8265038019737907,0.067556358751029
0.1,1,FLAIRax+T2cor,0011,2,Intracranial meningioma,3,148,12412,0.6658562304966414,0.023885388819724348
0.1,1,FLAIRax+T2cor,0011,2,Demyelinating disease of central nervous system,4,294,12412,0.8153859497256568,0.2839506635998761
0.1,1,FLAIRax+T2cor,0011,2,Herniation of nucleus pulposus,5,29,12412,0.6227224754738838,0.00512540836925777
0.1,1,FLAIRax+T2cor,0011,2,Spinal cord compression,6,22,12412,0.5603565925599824,0.0031969963650732213
0.1,1,FLAIRax+T2cor,0011,2,Lacunar infarct,7,189,12412,0.8428203919490838,0.12534605088225212
0.1,1,FLAIRax+T2cor,0011,2,Silent micro-hemorrhage of brain,8,78,12412,0.8549246818259303,0.12221660045898555
0.1,1,FLAIRax+T2cor,0011,2,Cavernous hemangioma,9,67,12412,0.5299746709949645,0.009722132229475771
0.1,1,FLAIRax+T2cor,0011,2,Subdural intracranial hemorrhage,10,26,12412,0.7788911798680892,0.1737411569305616
0.1,1,FLAIRax+T2cor,0011,2,Gliosis,11,3854,12412,0.8024479442633453,0.6521847063315452
0.1,1,FLAIRax+T2cor,0011,2,Cerebral atrophy,12,2012,12412,0.9481233273436305,0.8133752302643131
0.1,1,FLAIRax+T2cor,0011,2,Encephalomalacia,13,248,12412,0.7944824627934359,0.14677028836359765
0.1,1,FLAIRax+T2cor,0011,2,Arachnoid cyst,14,572,12412,0.6973076332451332,0.1428335748510301
0.1,1,FLAIRax+T2cor,0011,2,Empty sella syndrome,15,670,12412,0.7644756544309623,0.16090591453256287
0.1,1,FLAIRax+T2cor,0011,2,Intracranial aneurysm,16,32,12412,0.590905189822294,0.003835576885961446
0.1,1,FLAIRax+T2cor,0011,2,Chiari malformation,17,62,12412,0.8406386313177484,0.03200399540293269
0.1,1,FLAIRax+T2cor,0011,2,Cyst of pineal gland,19,244,12412,0.7122821482846703,0.04594182271070069
0.1,1,FLAIRax+T2cor,0011,2,Rathke's pouch cyst,21,47,12412,0.6573289397837065,0.007129352859448941
0.1,1,FLAIRax+T2cor,0011,2,Cerebral edema,22,187,12412,0.8347232702339161,0.342429702713529
0.1,1,FLAIRax+T2cor,0011,2,Spinal stenosis,23,26,12412,0.6522997428858885,0.004174244045633838
0.1,1,FLAIRax+T2cor,0011,2,Mastoiditis,24,281,12412,0.7346133299851474,0.0689210778568015
0.1,1,FLAIRax+T2cor,0011,2,Chronic mastoiditis,25,360,12412,0.7599978795589483,0.1045813150884426
0.1,1,FLAIRax+T2cor,0011,2,Ventriculomegaly,26,1204,12412,0.9148845983291479,0.6305723003895274
0.1,1,FLAIRax+T2cor,0011,2,Cerebellar degeneration,27,318,12412,0.8493441833520027,0.188404830638508
0.1,1,FLAIRax+T2cor,0011,2,Mega cisterna magna,28,225,12412,0.8230996599290683,0.12158729595331948
0.1,1,FLAIRax+T2cor,0011,2,Structure of cave of septum pellucidum,29,238,12412,0.707865156905542,0.08539166899423115
0.1,1,FLAIRax+T2cor,0011,2,Hyperostosis of skull,30,55,12412,0.9105990715604699,0.10440842815165224
0.1,1,FLAIRax+T2cor,0011,2,Choroid plexus cyst,32,57,12412,0.6001505179379042,0.007162888787423601
0.1,1,FLAIRax+T2cor,0011,2,Lipoma of brain,34,34,12412,0.5700056076720558,0.0032771545929064175
0.1,1,FLAIRax+T2cor,0011,2,Glioma,35,35,12412,0.8824270824917185,0.0990478566307857
0.1,1,FLAIRax+T2cor,0011,2,Pituitary adenoma,36,57,12412,0.6190305792810638,0.009132805657844922
0.1,1,T2ax+T2cor,0101,2,Cerebral infarction,0,339,12412,0.840048505319288,0.18863139105923143
0.1,1,T2ax+T2cor,0101,2,Cerebral hemorrhage,1,92,12412,0.702241847826087,0.05169626466148717
0.1,1,T2ax+T2cor,0101,2,Metastatic malignant neoplasm to brain,2,50,12412,0.7922536806342015,0.028678866577894438
0.1,1,T2ax+T2cor,0101,2,Intracranial meningioma,3,148,12412,0.6622227658186562,0.024042116605383523
0.1,1,T2ax+T2cor,0101,2,Demyelinating disease of central nervous system,4,294,12412,0.8152349403204094,0.24182265930485974
0.1,1,T2ax+T2cor,0101,2,Herniation of nucleus pulposus,5,29,12412,0.5589531810853032,0.005509992425393278
0.1,1,T2ax+T2cor,0101,2,Spinal cord compression,6,22,12412,0.6607271259813633,0.00548697083794971
0.1,1,T2ax+T2cor,0101,2,Lacunar infarct,7,189,12412,0.8455319077097693,0.11806245818418891
0.1,1,T2ax+T2cor,0101,2,Silent micro-hemorrhage of brain,8,78,12412,0.8248847255657697,0.08889136233712965
0.1,1,T2ax+T2cor,0101,2,Cavernous hemangioma,9,67,12412,0.557683030775648,0.008464917372631983
0.1,1,T2ax+T2cor,0101,2,Subdural intracranial hemorrhage,10,26,12412,0.7320051174402862,0.09119810255338416
0.1,1,T2ax+T2cor,0101,2,Gliosis,11,3854,12412,0.8048975136293357,0.6524482244891905
0.1,1,T2ax+T2cor,0101,2,Cerebral atrophy,12,2012,12412,0.9490409466279248,0.8195373230607055
0.1,1,T2ax+T2cor,0101,2,Encephalomalacia,13,248,12412,0.8115708303720125,0.1326421887362748
0.1,1,T2ax+T2cor,0101,2,Arachnoid cyst,14,572,12412,0.7068491896616897,0.1509954162615715
0.1,1,T2ax+T2cor,0101,2,Empty sella syndrome,15,670,12412,0.7668920344623333,0.18266198594628036
0.1,1,T2ax+T2cor,0101,2,Intracranial aneurysm,16,32,12412,0.4402918012924072,0.0022661013799582
0.1,1,T2ax+T2cor,0101,2,Chiari malformation,17,62,12412,0.8183400809716599,0.05211070032250684
0.1,1,T2ax+T2cor,0101,2,Cyst of pineal gland,19,244,12412,0.7065775185652236,0.043465545006416695
0.1,1,T2ax+T2cor,0101,2,Rathke's pouch cyst,21,47,12412,0.6894339720040263,0.007848265223680078
0.1,1,T2ax+T2cor,0101,2,Cerebral edema,22,187,12412,0.8383062672921932,0.29891000068221274
0.1,1,T2ax+T2cor,0101,2,Spinal stenosis,23,26,12412,0.7550211777565241,0.008937380280385269
0.1,1,T2ax+T2cor,0101,2,Mastoiditis,24,281,12412,0.7623045102823242,0.09730418117357363
0.1,1,T2ax+T2cor,0101,2,Chronic mastoiditis,25,360,12412,0.7647200095880813,0.09686088070193996
0.1,1,T2ax+T2cor,0101,2,Ventriculomegaly,26,1204,12412,0.9204218450987786,0.6400104602357775
0.1,1,T2ax+T2cor,0101,2,Cerebellar degeneration,27,318,12412,0.8377679352410311,0.18463530523123448
0.1,1,T2ax+T2cor,0101,2,Mega cisterna magna,28,225,12412,0.8224415816489338,0.12341590392968016
0.1,1,T2ax+T2cor,0101,2,Structure of cave of septum pellucidum,29,238,12412,0.696252379709893,0.07996057752343042
0.1,1,T2ax+T2cor,0101,2,Hyperostosis of skull,30,55,12412,0.93009483031333,0.1728240266861648
0.1,1,T2ax+T2cor,0101,2,Choroid plexus cyst,32,57,12412,0.5733554850298551,0.006332971747225174
0.1,1,T2ax+T2cor,0101,2,Lipoma of brain,34,34,12412,0.6049181184834573,0.0043611421375439755
0.1,1,T2ax+T2cor,0101,2,Glioma,35,35,12412,0.7243620078717438,0.05450925526486202
0.1,1,T2ax+T2cor,0101,2,Pituitary adenoma,36,57,12412,0.6774130794408116,0.011993780827779913
0.1,1,T2ax+FLAIRax,0110,2,Cerebral infarction,0,339,12412,0.8534610128600668,0.181717107636103
0.1,1,T2ax+FLAIRax,0110,2,Cerebral hemorrhage,1,92,12412,0.7329192546583851,0.060952846568204655
0.1,1,T2ax+FLAIRax,0110,2,Metastatic malignant neoplasm to brain,2,50,12412,0.808183141886426,0.034855170669351905
0.1,1,T2ax+FLAIRax,0110,2,Intracranial meningioma,3,148,12412,0.6544307884205145,0.02950605599163442
0.1,1,T2ax+FLAIRax,0110,2,Demyelinating disease of central nervous system,4,294,12412,0.8248770873261007,0.2785205225498264
0.1,1,T2ax+FLAIRax,0110,2,Herniation of nucleus pulposus,5,29,12412,0.6635014076584416,0.007753704965887015
0.1,1,T2ax+FLAIRax,0110,2,Spinal cord compression,6,22,12412,0.5627228703499889,0.0192217449918653
0.1,1,T2ax+FLAIRax,0110,2,Lacunar infarct,7,189,12412,0.8634420233863905,0.1302660991857192
0.1,1,T2ax+FLAIRax,0110,2,Silent micro-hemorrhage of brain,8,78,12412,0.8412694947882234,0.10690337918839173
0.1,1,T2ax+FLAIRax,0110,2,Cavernous hemangioma,9,67,12412,0.5973208078683133,0.012682005528036265
0.1,1,T2ax+FLAIRax,0110,2,Subdural intracranial hemorrhage,10,26,12412,0.7870626265386479,0.1248459337469422
0.1,1,T2ax+FLAIRax,0110,2,Gliosis,11,3854,12412,0.8067845731188862,0.6576121060590017
0.1,1,T2ax+FLAIRax,0110,2,Cerebral atrophy,12,2012,12412,0.950136775500841,0.8156603118004878
0.1,1,T2ax+FLAIRax,0110,2,Encephalomalacia,13,248,12412,0.7990630071814238,0.1558215262330953
0.1,1,T2ax+FLAIRax,0110,2,Arachnoid cyst,14,572,12412,0.7080323603761104,0.14483156106196055
0.1,1,T2ax+FLAIRax,0110,2,Empty sella syndrome,15,670,12412,0.7767731348368021,0.1742695153752775
0.1,1,T2ax+FLAIRax,0110,2,Intracranial aneurysm,16,32,12412,0.6472056744749597,0.003848987633528439
0.1,1,T2ax+FLAIRax,0110,2,Chiari malformation,17,62,12412,0.8669975186104218,0.035004993690345536
0.1,1,T2ax+FLAIRax,0110,2,Cyst of pineal gland,19,244,12412,0.6897202821698408,0.04429285704002278
0.1,1,T2ax+FLAIRax,0110,2,Rathke's pouch cyst,21,47,12412,0.7532844077741738,0.010706618013900882
0.1,1,T2ax+FLAIRax,0110,2,Cerebral edema,22,187,12412,0.8487766149404546,0.3390542285865422
0.1,1,T2ax+FLAIRax,0110,2,Spinal stenosis,23,26,12412,0.7740407904706306,0.006354209837710383
0.1,1,T2ax+FLAIRax,0110,2,Mastoiditis,24,281,12412,0.749126014906664,0.086906772852977
0.1,1,T2ax+FLAIRax,0110,2,Chronic mastoiditis,25,360,12412,0.7625495537854482,0.10828257449907502
0.1,1,T2ax+FLAIRax,0110,2,Ventriculomegaly,26,1204,12412,0.9170728341882045,0.6326449499168731
0.1,1,T2ax+FLAIRax,0110,2,Cerebellar degeneration,27,318,12412,0.8365416917583749,0.18930773051227467
0.1,1,T2ax+FLAIRax,0110,2,Mega cisterna magna,28,225,12412,0.8167555592024288,0.12215756717841633
0.1,1,T2ax+FLAIRax,0110,2,Structure of cave of septum pellucidum,29,238,12412,0.7186989630746334,0.0728843088642846
0.1,1,T2ax+FLAIRax,0110,2,Hyperostosis of skull,30,55,12412,0.9246492602647008,0.1306353883020751
0.1,1,T2ax+FLAIRax,0110,2,Choroid plexus cyst,32,57,12412,0.5898414591720093,0.008442704062534407
0.1,1,T2ax+FLAIRax,0110,2,Lipoma of brain,34,34,12412,0.646018077613983,0.00631506688161571
0.1,1,T2ax+FLAIRax,0110,2,Glioma,35,35,12412,0.770239730375466,0.04281641287426905
0.1,1,T2ax+FLAIRax,0110,2,Pituitary adenoma,36,57,12412,0.6989073249696478,0.014332918906428217
0.1,1,T1ax+T2cor,1001,2,Cerebral infarction,0,339,12412,0.8252366931061216,0.17060656631465831
0.1,1,T1ax+T2cor,1001,2,Cerebral hemorrhage,1,92,12412,0.7249602978543195,0.06376376831920243
0.1,1,T1ax+T2cor,1001,2,Metastatic malignant neoplasm to brain,2,50,12412,0.7435803268079599,0.06581958837249889
0.1,1,T1ax+T2cor,1001,2,Intracranial meningioma,3,148,12412,0.682080380282435,0.02686916510338523
0.1,1,T1ax+T2cor,1001,2,Demyelinating disease of central nervous system,4,294,12412,0.7353341237468746,0.1604149719360925
0.1,1,T1ax+T2cor,1001,2,Herniation of nucleus pulposus,5,29,12412,0.6227614610687066,0.0035196566396358867
0.1,1,T1ax+T2cor,1001,2,Spinal cord compression,6,22,12412,0.583314990094651,0.004137412699542776
0.1,1,T1ax+T2cor,1001,2,Lacunar infarct,7,189,12412,0.840770305958885,0.12461422523905448
0.1,1,T1ax+T2cor,1001,2,Silent micro-hemorrhage of brain,8,78,12412,0.8173664209419035,0.07023470667564088
0.1,1,T1ax+T2cor,1001,2,Cavernous hemangioma,9,67,12412,0.5483010222278644,0.00821516484804542
0.1,1,T1ax+T2cor,1001,2,Subdural intracranial hemorrhage,10,26,12412,0.7791706517283783,0.12420796027322954
0.1,1,T1ax+T2cor,1001,2,Gliosis,11,3854,12412,0.7962567579711588,0.638500412691301
0.1,1,T1ax+T2cor,1001,2,Cerebral atrophy,12,2012,12412,0.9486631652393334,0.8186197732550677
0.1,1,T1ax+T2cor,1001,2,Encephalomalacia,13,248,12412,0.8020954880079769,0.15380445340570378
0.1,1,T1ax+T2cor,1001,2,Arachnoid cyst,14,572,12412,0.6862328127953128,0.12790225133643096
0.1,1,T1ax+T2cor,1001,2,Empty sella syndrome,15,670,12412,0.767588475608671,0.15730686852591375
0.1,1,T1ax+T2cor,1001,2,Intracranial aneurysm,16,32,12412,0.4980210016155089,0.0034764928209270935
0.1,1,T1ax+T2cor,1001,2,Chiari malformation,17,62,12412,0.7810735274911844,0.03568093123554174
0.1,1,T1ax+T2cor,1001,2,Cyst of pineal gland,19,244,12412,0.6977447227880709,0.03976655785500801
0.1,1,T1ax+T2cor,1001,2,Rathke's pouch cyst,21,47,12412,0.6997616814791234,0.008864141083184932
0.1,1,T1ax+T2cor,1001,2,Cerebral edema,22,187,12412,0.8531491748958367,0.3332392685475975
0.1,1,T1ax+T2cor,1001,2,Spinal stenosis,23,26,12412,0.6782750996782968,0.007683827053751901
0.1,1,T1ax+T2cor,1001,2,Mastoiditis,24,281,12412,0.7282204850899625,0.07130735208843478
0.1,1,T1ax+T2cor,1001,2,Chronic mastoiditis,25,360,12412,0.750978168676476,0.09447092264479269
0.1,1,T1ax+T2cor,1001,2,Ventriculomegaly,26,1204,12412,0.9176402534022922,0.6355711611141712
0.1,1,T1ax+T2cor,1001,2,Cerebellar degeneration,27,318,12412,0.8445198149089989,0.1827754331598949
0.1,1,T1ax+T2cor,1001,2,Mega cisterna magna,28,225,12412,0.7880659719373102,0.10797799220353807
0.1,1,T1ax+T2cor,1001,2,Structure of cave of septum pellucidum,29,238,12412,0.6870393302712903,0.06432731652201577
0.1,1,T1ax+T2cor,1001,2,Hyperostosis of skull,30,55,12412,0.9275898092358398,0.12033866176652848
0.1,1,T1ax+T2cor,1001,2,Choroid plexus cyst,32,57,12412,0.6151327326815623,0.008657058419995915
0.1,1,T1ax+T2cor,1001,2,Lipoma of brain,34,34,12412,0.5881402488285667,0.0036108329076947657
0.1,1,T1ax+T2cor,1001,2,Glioma,35,35,12412,0.8486824640173594,0.06914126324519072
0.1,1,T1ax+T2cor,1001,2,Pituitary adenoma,36,57,12412,0.647796545187331,0.008602025336339462
0.1,1,T1ax+FLAIRax,1010,2,Cerebral infarction,0,339,12412,0.8442493513525268,0.16907744000027033
0.1,1,T1ax+FLAIRax,1010,2,Cerebral hemorrhage,1,92,12412,0.7506908173348391,0.06754791539661974
0.1,1,T1ax+FLAIRax,1010,2,Metastatic malignant neoplasm to brain,2,50,12412,0.8396756188319042,0.053210007878510976
0.1,1,T1ax+FLAIRax,1010,2,Intracranial meningioma,3,148,12412,0.7073251088662048,0.029182213962010893
0.1,1,T1ax+FLAIRax,1010,2,Demyelinating disease of central nervous system,4,294,12412,0.8059835090992992,0.26416026855601626
0.1,1,T1ax+FLAIRax,1010,2,Herniation of nucleus pulposus,5,29,12412,0.7136842222513068,0.00566838254336973
0.1,1,T1ax+FLAIRax,1010,2,Spinal cord compression,6,22,12412,0.5402267224301122,0.004657177695293078
0.1,1,T1ax+FLAIRax,1010,2,Lacunar infarct,7,189,12412,0.8535634312448515,0.11695515209804495
0.1,1,T1ax+FLAIRax,1010,2,Silent micro-hemorrhage of brain,8,78,12412,0.8386854348829378,0.06822670896782237
0.1,1,T1ax+FLAIRax,1010,2,Cavernous hemangioma,9,67,12412,0.6607001444780954,0.00885002028967593
0.1,1,T1ax+FLAIRax,1010,2,Subdural intracranial hemorrhage,10,26,12412,0.8047733793737346,0.20193278353839514
0.1,1,T1ax+FLAIRax,1010,2,Gliosis,11,3854,12412,0.8004719892335738,0.6483373887544739
0.1,1,T1ax+FLAIRax,1010,2,Cerebral atrophy,12,2012,12412,0.9496573921853495,0.8175574863190456
0.1,1,T1ax+FLAIRax,1010,2,Encephalomalacia,13,248,12412,0.8168428652501829,0.19026150309874276
0.1,1,T1ax+FLAIRax,1010,2,Arachnoid cyst,14,572,12412,0.6802431310243809,0.11075098709894857
0.1,1,T1ax+FLAIRax,1010,2,Empty sella syndrome,15,670,12412,0.7737634006767389,0.15908183330830813
0.1,1,T1ax+FLAIRax,1010,2,Intracranial aneurysm,16,32,12412,0.6311389337641358,0.006821314212720565
0.1,1,T1ax+FLAIRax,1010,2,Chiari malformation,17,62,12412,0.8267180357842496,0.03863715511898753
0.1,1,T1ax+FLAIRax,1010,2,Cyst of pineal gland,19,244,12412,0.686746714036279,0.041319684199800755
0.1,1,T1ax+FLAIRax,1010,2,Rathke's pouch cyst,21,47,12412,0.7696105169877225,0.010507365116451976
0.1,1,T1ax+FLAIRax,1010,2,Cerebral edema,22,187,12412,0.8363233927145873,0.3292452116081427
0.1,1,T1ax+FLAIRax,1010,2,Spinal stenosis,23,26,12412,0.7425629432734229,0.014002570403511843
0.1,1,T1ax+FLAIRax,1010,2,Mastoiditis,24,281,12412,0.7274366340639008,0.061029772139333756
0.1,1,T1ax+FLAIRax,1010,2,Chronic mastoiditis,25,360,12412,0.7608264649481875,0.10240830682352435
0.1,1,T1ax+FLAIRax,1010,2,Ventriculomegaly,26,1204,12412,0.9182427982148489,0.6359822254283279
0.1,1,T1ax+FLAIRax,1010,2,Cerebellar degeneration,27,318,12412,0.8612893965821192,0.17195612950909345
0.1,1,T1ax+FLAIRax,1010,2,Mega cisterna magna,28,225,12412,0.7953622712726677,0.09190950249526489
0.1,1,T1ax+FLAIRax,1010,2,Structure of cave of septum pellucidum,29,238,12412,0.719714697115909,0.06605381815348187
0.1,1,T1ax+FLAIRax,1010,2,Hyperostosis of skull,30,55,12412,0.902116577280452,0.12289143700943059
0.1,1,T1ax+FLAIRax,1010,2,Choroid plexus cyst,32,57,12412,0.6458085724225577,0.013024575552601718
0.1,1,T1ax+FLAIRax,1010,2,Lipoma of brain,34,34,12412,0.660243981257069,0.004693782280685327
0.1,1,T1ax+FLAIRax,1010,2,Glioma,35,35,12412,0.8279873959764079,0.031731152437021126
0.1,1,T1ax+FLAIRax,1010,2,Pituitary adenoma,36,57,12412,0.6515893132264087,0.008782166577035858
0.1,1,T1ax+T2ax,1100,2,Cerebral infarction,0,339,12412,0.8213332023699487,0.19484443291208975
0.1,1,T1ax+T2ax,1100,2,Cerebral hemorrhage,1,92,12412,0.7243347684923772,0.06899313913018221
0.1,1,T1ax+T2ax,1100,2,Metastatic malignant neoplasm to brain,2,50,12412,0.7458097395243488,0.02545704370850772
0.1,1,T1ax+T2ax,1100,2,Intracranial meningioma,3,148,12412,0.6877495768762892,0.02904630218989663
0.1,1,T1ax+T2ax,1100,2,Demyelinating disease of central nervous system,4,294,12412,0.7882483245815244,0.1828853965151665
0.1,1,T1ax+T2ax,1100,2,Herniation of nucleus pulposus,5,29,12412,0.6546850938578195,0.013624225445966393
0.1,1,T1ax+T2ax,1100,2,Spinal cord compression,6,22,12412,0.6659696235967423,0.011655646012214785
0.1,1,T1ax+T2ax,1100,2,Lacunar infarct,7,189,12412,0.8601682057462143,0.12626939906924547
0.1,1,T1ax+T2ax,1100,2,Silent micro-hemorrhage of brain,8,78,12412,0.8570285182089948,0.0661411254820304
0.1,1,T1ax+T2ax,1100,2,Cavernous hemangioma,9,67,12412,0.6417378478204361,0.01150978585328419
0.1,1,T1ax+T2ax,1100,2,Subdural intracranial hemorrhage,10,26,12412,0.759657305394428,0.08096066467436794
0.1,1,T1ax+T2ax,1100,2,Gliosis,11,3854,12412,0.7966852575175247,0.6420486525448017
0.1,1,T1ax+T2ax,1100,2,Cerebral atrophy,12,2012,12412,0.9485284925064994,0.815511598834487
