finding,n_pos,auroc,auprc,method,seed,shift,held_out,axis,subset,k
Cerebral infarction,83,0.8254046531928704,0.11012499959004717,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Cerebral hemorrhage,29,0.8199126917377548,0.05613975630289229,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Intracranial meningioma,38,0.7781412329706949,0.03031900597125134,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Demyelinating disease of central nervous system,81,0.6027089084538728,0.025011798597026496,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Lacunar infarct,34,0.8286730506155952,0.0308613210304423,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Silent micro-hemorrhage of brain,28,0.8452989184526574,0.05115947250040107,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Cavernous hemangioma,33,0.506499545560229,0.008152685017967707,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Gliosis,1343,0.75735770229527,0.6036639779130456,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Cerebral atrophy,685,0.9073498788789252,0.6544537241993502,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Encephalomalacia,52,0.8225218266087018,0.08650435945919725,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Arachnoid cyst,327,0.5867354453864758,0.09838956294811452,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Empty sella syndrome,227,0.6506952243349433,0.0904469572848924,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Chiari malformation,42,0.6275518128966404,0.014344954304795383,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Cyst of pineal gland,57,0.6164264999651338,0.020727747101631094,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Cerebral edema,53,0.8169842172301482,0.12135696211081665,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Mastoiditis,115,0.6208539010892753,0.04277579447384785,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Chronic mastoiditis,175,0.6504585580324941,0.07425021156985355,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Ventriculomegaly,189,0.7721204230251275,0.1802869512036054,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Cerebellar degeneration,189,0.8387041185593659,0.20375583837611627,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Mega cisterna magna,83,0.5567052968401481,0.030466085802199172,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Structure of cave of septum pellucidum,75,0.5506895202316662,0.03265586216204863,uniform,0,vendor,Siemens,availability,T1ax+SWIax,2
Cerebral infarction,83,0.8043011849798629,0.12888724627656808,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Cerebral hemorrhage,29,0.7427209740077697,0.10908826090359601,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Intracranial meningioma,38,0.7498529844163481,0.030961799518577453,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Demyelinating disease of central nervous system,81,0.5307074454343048,0.019615115356038135,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Lacunar infarct,34,0.7867373461012311,0.03308319500457127,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Silent micro-hemorrhage of brain,28,0.8115669165947846,0.046867137825194145,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Cavernous hemangioma,33,0.5502314472321447,0.012818832814612258,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Gliosis,1343,0.7094076969055589,0.5661288963324431,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Cerebral atrophy,685,0.866215521500741,0.6459254713412169,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Encephalomalacia,52,0.7503278482377035,0.0706961934455193,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Arachnoid cyst,327,0.5863515606099113,0.10409694691814786,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Empty sella syndrome,227,0.6410973421331797,0.08860806427990547,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Chiari malformation,42,0.6756645808369945,0.016392088337119685,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Cyst of pineal gland,57,0.6042971586084688,0.019561522097029722,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Cerebral edema,53,0.7485598938706791,0.12632915626893326,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Mastoiditis,115,0.5895833548028072,0.036962998281719006,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Chronic mastoiditis,175,0.644923573661251,0.07269397676803413,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Ventriculomegaly,189,0.7862701923015554,0.21730465305471394,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Cerebellar degeneration,189,0.7853013447705849,0.20946566639234443,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Mega cisterna magna,83,0.5331445754790509,0.025430025442614294,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Structure of cave of septum pellucidum,75,0.530102527979964,0.024569316146584308,uniform,0,vendor,Siemens,availability,T1ax+FLAIRsag,2
Cerebral infarction,83,0.8461311725377162,0.13037389582927847,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Cerebral hemorrhage,29,0.8102286835676239,0.07674229595176388,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Intracranial meningioma,38,0.8124142409095364,0.03176399280887592,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Demyelinating disease of central nervous system,81,0.5893414379972887,0.022683519671789935,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Lacunar infarct,34,0.8386593707250342,0.03604959497474025,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Silent micro-hemorrhage of brain,28,0.8615138345166213,0.04376463354145767,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Cavernous hemangioma,33,0.4837211923935942,0.007465511010372125,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Gliosis,1343,0.7650907550151074,0.618839116433363,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Cerebral atrophy,685,0.9364813477545093,0.7732651459842087,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Encephalomalacia,52,0.8310593540042397,0.08063358921483299,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Arachnoid cyst,327,0.5838292163026629,0.09836273792501989,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Empty sella syndrome,227,0.6390378949016883,0.08661584868014871,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Chiari malformation,42,0.6976878356188702,0.019498709935917572,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Cyst of pineal gland,57,0.6252866208073375,0.020891558527180124,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Cerebral edema,53,0.8611592248328507,0.1611201866249567,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Mastoiditis,115,0.5867370178385565,0.03630279661787322,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Chronic mastoiditis,175,0.6740013052588191,0.07090212021727213,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Ventriculomegaly,189,0.8013517912191013,0.21727454965660592,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Cerebellar degeneration,189,0.852889629246686,0.232134941516806,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Mega cisterna magna,83,0.5447931457658439,0.03126479566476861,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Structure of cave of septum pellucidum,75,0.5501667057994835,0.02699536550156232,uniform,0,vendor,Siemens,availability,T1ax+FLAIRax,2
Cerebral infarction,83,0.8469134122942016,0.12200326738456482,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Cerebral hemorrhage,29,0.7489607112819897,0.03453565648490426,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Intracranial meningioma,38,0.7750906596099186,0.03224681307638066,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Demyelinating disease of central nervous system,81,0.5932776573108888,0.022183073110684293,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Lacunar infarct,34,0.8444186046511628,0.043454797043550805,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Silent micro-hemorrhage of brain,28,0.8594154336142259,0.050158188845744696,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Cavernous hemangioma,33,0.5044492824078967,0.008151146472412493,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Gliosis,1343,0.762084466355134,0.6165243742995442,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Cerebral atrophy,685,0.917459637977008,0.7426128693955667,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Encephalomalacia,52,0.7907879136277081,0.06724258807674159,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Arachnoid cyst,327,0.5765659331643631,0.09625569203888984,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Empty sella syndrome,227,0.6304536468841743,0.08258590436060853,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Chiari malformation,42,0.6916466959570409,0.01809292287620476,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Cyst of pineal gland,57,0.6555751079827228,0.02260398091851628,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Cerebral edema,53,0.7763439154138736,0.07123969131599917,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Mastoiditis,115,0.6072611478095985,0.039078002185271174,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Chronic mastoiditis,175,0.6902304812283173,0.07381948198029614,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Ventriculomegaly,189,0.7849898839042385,0.19328706874839294,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Cerebellar degeneration,189,0.8311575749452709,0.22236408125389948,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Mega cisterna magna,83,0.5285928470409513,0.03016376121438937,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Structure of cave of septum pellucidum,75,0.5175299366048368,0.02461229850541982,uniform,0,vendor,Siemens,availability,T1ax+T2ax,2
Cerebral infarction,83,0.829621945793052,0.1508344780460647,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Cerebral hemorrhage,29,0.8339781328847771,0.12537790851280428,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Intracranial meningioma,38,0.8334129667744781,0.0789694112737458,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Demyelinating disease of central nervous system,81,0.5989584694028617,0.023860997770123706,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Lacunar infarct,34,0.815218878248974,0.03233376765939921,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Silent micro-hemorrhage of brain,28,0.8515692389357044,0.05626934617136728,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Cavernous hemangioma,33,0.5584818188863759,0.009865196481407615,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Gliosis,1343,0.7390769976845403,0.5921566672626754,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Cerebral atrophy,685,0.9117470439856533,0.6868030017479964,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Encephalomalacia,52,0.8307764164840298,0.12468479855645118,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Arachnoid cyst,327,0.5986809016942063,0.1063984666701547,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Empty sella syndrome,227,0.6500183955833437,0.09157969137941196,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Chiari malformation,42,0.6590999866861937,0.014974869195258957,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Cyst of pineal gland,57,0.6332566276575234,0.021926570878829592,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Cerebral edema,53,0.8668315020736648,0.21358874518059853,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Mastoiditis,115,0.6092727516308213,0.040703266236105866,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Chronic mastoiditis,175,0.6482313743001409,0.07459876126787325,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Ventriculomegaly,189,0.8023206387500718,0.22813268454397326,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Cerebellar degeneration,189,0.8393589522660693,0.23616463837116394,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Mega cisterna magna,83,0.6136160733264746,0.03225637257047897,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Structure of cave of septum pellucidum,75,0.5515347890741176,0.024305551599135892,uniform,0,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Cerebral infarction,83,0.83040985395357,0.1427731658646547,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Cerebral hemorrhage,29,0.8031398934679003,0.08562375810255538,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Intracranial meningioma,38,0.822000882093502,0.04936212847273983,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Demyelinating disease of central nervous system,81,0.5994171144261278,0.02338370897027777,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Lacunar infarct,34,0.8241381668946648,0.03598287259608878,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Silent micro-hemorrhage of brain,28,0.8635044124477473,0.06730004324711457,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Cavernous hemangioma,33,0.5794776408587151,0.010875152610190352,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Gliosis,1343,0.736807593293656,0.5917480243620138,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Cerebral atrophy,685,0.8941303786858914,0.656124942758832,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Encephalomalacia,52,0.8069737362124098,0.116859703533373,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Arachnoid cyst,327,0.5928791281923301,0.10523076528477715,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Empty sella syndrome,227,0.6505697267692744,0.09151850766631411,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Chiari malformation,42,0.6418697022145298,0.01443796668889812,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Cyst of pineal gland,57,0.6561780884289283,0.022705072323635014,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Cerebral edema,53,0.809385921998475,0.16483755022976773,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Mastoiditis,115,0.6259426816575121,0.042658783902301,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Chronic mastoiditis,175,0.6581554631951363,0.07745232370988643,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Ventriculomegaly,189,0.7917156515467733,0.20646861182049114,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Cerebellar degeneration,189,0.8197867003657113,0.22611033634553698,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Mega cisterna magna,83,0.6127488075095016,0.032878271280828666,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Structure of cave of septum pellucidum,75,0.5248336855286844,0.02383650737231948,uniform,0,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Cerebral infarction,83,0.8484580523930585,0.13749551544412292,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Cerebral hemorrhage,29,0.827618246625816,0.06428658758911449,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Intracranial meningioma,38,0.8407208664118396,0.050503681982159876,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Demyelinating disease of central nervous system,81,0.635107244559396,0.027043674936352784,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Lacunar infarct,34,0.8441313269493843,0.03681067624173339,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Silent micro-hemorrhage of brain,28,0.8791387432817994,0.06354777468447727,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Cavernous hemangioma,33,0.5315677115258608,0.008638268296668264,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Gliosis,1343,0.7690380648024989,0.624563547804665,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Cerebral atrophy,685,0.9342357570217219,0.741349740343668,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Encephalomalacia,52,0.8510042036431574,0.11109244555384064,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Arachnoid cyst,327,0.5908360674629796,0.1004207592273156,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Empty sella syndrome,227,0.6476607575547926,0.0878256829616435,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Chiari malformation,42,0.656631385079661,0.016385313179605652,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Cyst of pineal gland,57,0.6588238189581974,0.021676511661550928,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Cerebral edema,53,0.8671532396327785,0.16289715042856948,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Mastoiditis,115,0.6206127559590671,0.04048784552512681,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Chronic mastoiditis,175,0.665192869164978,0.07434624665065427,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Ventriculomegaly,189,0.7962560872090426,0.20004821839951126,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Cerebellar degeneration,189,0.8575653716787613,0.2539618749686376,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Mega cisterna magna,83,0.6001847899714596,0.03711605144056626,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Structure of cave of septum pellucidum,75,0.5453956327776474,0.031096200572144767,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Cerebral infarction,83,0.8420385848262493,0.14325374368050595,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Cerebral hemorrhage,29,0.7877127638271457,0.10653258242303941,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Intracranial meningioma,38,0.8276303538175047,0.05223499078533145,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Demyelinating disease of central nervous system,81,0.5876578043675779,0.022286309054533226,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Lacunar infarct,34,0.8322366621067032,0.03886748295049137,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Silent micro-hemorrhage of brain,28,0.8666478667639839,0.05729059671669322,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Cavernous hemangioma,33,0.5529510402795685,0.009862837249374798,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Gliosis,1343,0.7399503051223663,0.5980070399303405,uniform,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
