finding,pair,context,synergy,ci_lo,ci_hi,sig_pos,sig_neg
Demyelinating disease of central nervous system,T1ax|T2cor,FLAIRax,-0.011224600029219227,-0.028409710079350572,0.007353550134398212,False,False
Demyelinating disease of central nervous system,T1ax|T2cor,T2ax+FLAIRax,-0.003520021238491387,-0.012243040393201435,0.004960416891910657,False,False
Demyelinating disease of central nervous system,T2ax|FLAIRax,T1ax,-0.04455020150300908,-0.06375294105860521,-0.018688405963593988,False,True
Demyelinating disease of central nervous system,T2ax|FLAIRax,T2cor,-0.024913339857562083,-0.04424378114068149,-0.006491646434226748,False,True
Demyelinating disease of central nervous system,T2ax|FLAIRax,T1ax+T2cor,-0.02259611553059539,-0.03680722219936319,-0.008328692401333182,False,True
Demyelinating disease of central nervous system,T2ax|T2cor,T1ax,-0.013346200833239414,-0.034036960304371554,0.007740796836125083,False,False
Demyelinating disease of central nervous system,T2ax|T2cor,FLAIRax,0.000903306348446437,-0.014781060560106618,0.017917211424348514,False,False
Demyelinating disease of central nervous system,T2ax|T2cor,T1ax+FLAIRax,0.008607885139174275,-0.0020069843954339025,0.02000001273219614,False,False
Demyelinating disease of central nervous system,FLAIRax|T2cor,T1ax,-0.029929743211522114,-0.05134409733024453,-0.00900034290799044,False,True
Demyelinating disease of central nervous system,FLAIRax|T2cor,T2ax,-0.003467501201043784,-0.01828105194201666,0.01046637511801093,False,False
Demyelinating disease of central nervous system,FLAIRax|T2cor,T1ax+T2ax,-0.007975657239108426,-0.017494615174642406,0.0017754745901304627,False,False
Herniation of nucleus pulposus,T1ax|T2ax,FLAIRax,0.010398244781167167,-0.025838714436578238,0.04721802660546032,False,False
Herniation of nucleus pulposus,T1ax|T2ax,T2cor,-0.026240065845306006,-0.07495130639136482,0.028462423211052353,False,False
Herniation of nucleus pulposus,T1ax|T2ax,FLAIRax+T2cor,-0.0008210225554192204,-0.02794878567745903,0.025290347019917312,False,False
Herniation of nucleus pulposus,T1ax|FLAIRax,T2ax,-0.0011196755449287199,-0.05478394717641879,0.044928309590638565,False,False
Herniation of nucleus pulposus,T1ax|FLAIRax,T2cor,-0.037979644499433834,-0.08849228999386882,0.01667460778371716,False,False
Herniation of nucleus pulposus,T1ax|FLAIRax,T2ax+T2cor,-0.012560601209547047,-0.046003460263346244,0.014613774971427082,False,False
Herniation of nucleus pulposus,T1ax|T2cor,T2ax,0.056537904453991684,0.00844422479116232,0.10480746657687312,True,False
Herniation of nucleus pulposus,T1ax|T2cor,FLAIRax,0.05631624612595974,-0.00022124481278913943,0.1270779525388537,False,False
Herniation of nucleus pulposus,T1ax|T2cor,T2ax+FLAIRax,0.045096978789373354,0.0034764535997085042,0.08140756327701987,True,False
Herniation of nucleus pulposus,T2ax|FLAIRax,T1ax,-0.016649831212057552,-0.05214660224737962,0.02764430805282994,False,False
Herniation of nucleus pulposus,T2ax|FLAIRax,T2cor,-0.038510775267140834,-0.08477332935138583,0.005932464779161197,False,False
Herniation of nucleus pulposus,T2ax|FLAIRax,T1ax+T2cor,-0.01309173197725405,-0.04088550683534003,0.0167120478245819,False,False
Herniation of nucleus pulposus,T2ax|T2cor,T1ax,-0.02114297763385014,-0.07431026931838362,0.033936192768777726,False,False
Herniation of nucleus pulposus,T2ax|T2cor,FLAIRax,-0.00636561106246025,-0.06552113151789289,0.0401898340167593,False,False
Herniation of nucleus pulposus,T2ax|T2cor,T1ax+FLAIRax,-0.017584878399046638,-0.05582797289192044,0.019411049800811445,False,False
Herniation of nucleus pulposus,FLAIRax|T2cor,T1ax,0.006398401167493378,-0.05312007581369229,0.06494236187788748,False,False
Herniation of nucleus pulposus,FLAIRax|T2cor,T2ax,0.021397426066915207,-0.03437375768457146,0.07811433425342554,False,False
Herniation of nucleus pulposus,FLAIRax|T2cor,T1ax+T2ax,0.009956500402296878,-0.021260952089936624,0.041029033055280134,False,False
Spinal cord compression,T1ax|T2ax,FLAIRax,0.001343287113103389,-0.04339582577651328,0.03924642071897054,False,False
