finding,n_pos,auroc,auprc,method,seed,shift,held_out,axis,subset,k
Cyst of pineal gland,175,0.6052713288705313,0.05388525431282363,finding,1,vendor,GE,availability,T2ax+T2cor,2
Rathke's pouch cyst,38,0.5989204754474762,0.030051691944582067,finding,1,vendor,GE,availability,T2ax+T2cor,2
Cerebral edema,74,0.8240680505450747,0.18514223854545142,finding,1,vendor,GE,availability,T2ax+T2cor,2
Mastoiditis,66,0.5050774672225776,0.018875110437009422,finding,1,vendor,GE,availability,T2ax+T2cor,2
Chronic mastoiditis,123,0.7665682414698163,0.09674391065720368,finding,1,vendor,GE,availability,T2ax+T2cor,2
Ventriculomegaly,345,0.8862911074395129,0.4562344019379309,finding,1,vendor,GE,availability,T2ax+T2cor,2
Cerebellar degeneration,34,0.75300633135508,0.09264543911846594,finding,1,vendor,GE,availability,T2ax+T2cor,2
Mega cisterna magna,49,0.4921780215227705,0.011191084008300075,finding,1,vendor,GE,availability,T2ax+T2cor,2
Structure of cave of septum pellucidum,129,0.5988620430119851,0.038584767526367365,finding,1,vendor,GE,availability,T2ax+T2cor,2
Hyperostosis of skull,40,0.7789968652037618,0.0393128391426289,finding,1,vendor,GE,availability,T2ax+T2cor,2
Choroid plexus cyst,41,0.4994823103079077,0.009594326321297619,finding,1,vendor,GE,availability,T2ax+T2cor,2
Pituitary adenoma,52,0.6095944563296438,0.020364485371880278,finding,1,vendor,GE,availability,T2ax+T2cor,2
Cerebral infarction,129,0.8871021353169736,0.21301354103469258,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Cerebral hemorrhage,27,0.8448361823361823,0.05764668498522834,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Intracranial meningioma,75,0.7314494163424125,0.03786412949373867,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Demyelinating disease of central nervous system,109,0.593738610849895,0.033792984831291326,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Lacunar infarct,61,0.9032405457593986,0.15130705329504074,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Gliosis,1237,0.7187238123946673,0.5388824419621666,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Cerebral atrophy,550,0.9311970405179093,0.7324854076527344,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Encephalomalacia,62,0.7797536656891495,0.07735791868264731,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Arachnoid cyst,165,0.5583743953709145,0.06299943391383514,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Empty sella syndrome,88,0.6996634434119187,0.04927790931639361,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Cyst of pineal gland,175,0.5912576556046147,0.05424157675735383,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Rathke's pouch cyst,38,0.6201938323755882,0.014027067740025715,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Cerebral edema,74,0.8590264224837528,0.23338114114081926,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Mastoiditis,66,0.606192965814417,0.024600739251278207,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Chronic mastoiditis,123,0.7282684367198003,0.07843514576955704,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Ventriculomegaly,345,0.885240175331387,0.4517069907301794,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Cerebellar degeneration,34,0.7195577966317757,0.07770817081828657,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Mega cisterna magna,49,0.4560913780688689,0.011204919305305833,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Structure of cave of septum pellucidum,129,0.5937673119610607,0.03787168090393132,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Hyperostosis of skull,40,0.7664154810706535,0.04544481361878535,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Choroid plexus cyst,41,0.5157071758850729,0.010227664733011219,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Pituitary adenoma,52,0.589080085573435,0.018333657764819072,finding,1,vendor,GE,availability,T2ax+FLAIRax,2
Cerebral infarction,129,0.886173736632778,0.21567794217915087,finding,1,vendor,GE,availability,T1ax+T2cor,2
Cerebral hemorrhage,27,0.8558404558404559,0.05686716796891247,finding,1,vendor,GE,availability,T1ax+T2cor,2
Intracranial meningioma,75,0.7412029831387809,0.04519359412986831,finding,1,vendor,GE,availability,T1ax+T2cor,2
Demyelinating disease of central nervous system,109,0.5297568964819056,0.02656766652129562,finding,1,vendor,GE,availability,T1ax+T2cor,2
Lacunar infarct,61,0.9042497397550917,0.14453696252739676,finding,1,vendor,GE,availability,T1ax+T2cor,2
Gliosis,1237,0.7402863680583149,0.54624119175557,finding,1,vendor,GE,availability,T1ax+T2cor,2
Cerebral atrophy,550,0.9359037168495512,0.7205087991579677,finding,1,vendor,GE,availability,T1ax+T2cor,2
Encephalomalacia,62,0.8012551319648094,0.09106745380794826,finding,1,vendor,GE,availability,T1ax+T2cor,2
Arachnoid cyst,165,0.6017871404246342,0.081518801523453,finding,1,vendor,GE,availability,T1ax+T2cor,2
Empty sella syndrome,88,0.6875041584421921,0.05082483061904491,finding,1,vendor,GE,availability,T1ax+T2cor,2
Cyst of pineal gland,175,0.5716735507762427,0.04773062915006925,finding,1,vendor,GE,availability,T1ax+T2cor,2
Rathke's pouch cyst,38,0.5832857632149789,0.012256785715333882,finding,1,vendor,GE,availability,T1ax+T2cor,2
Cerebral edema,74,0.840203441953989,0.19063896367084315,finding,1,vendor,GE,availability,T1ax+T2cor,2
Mastoiditis,66,0.48413153618200944,0.017349702577455457,finding,1,vendor,GE,availability,T1ax+T2cor,2
Chronic mastoiditis,123,0.7705412585621919,0.08725157659114172,finding,1,vendor,GE,availability,T1ax+T2cor,2
Ventriculomegaly,345,0.8903643181012304,0.4606680081721212,finding,1,vendor,GE,availability,T1ax+T2cor,2
Cerebellar degeneration,34,0.750046033342304,0.06608988152879447,finding,1,vendor,GE,availability,T1ax+T2cor,2
Mega cisterna magna,49,0.47827009005632215,0.01148523152236637,finding,1,vendor,GE,availability,T1ax+T2cor,2
Structure of cave of septum pellucidum,129,0.6300197523506061,0.04201225597020545,finding,1,vendor,GE,availability,T1ax+T2cor,2
Hyperostosis of skull,40,0.7830540149505667,0.045005150677636385,finding,1,vendor,GE,availability,T1ax+T2cor,2
Choroid plexus cyst,41,0.49407009989057926,0.009444208261537516,finding,1,vendor,GE,availability,T1ax+T2cor,2
Pituitary adenoma,52,0.5873221095712028,0.018074307843511148,finding,1,vendor,GE,availability,T1ax+T2cor,2
Cerebral infarction,129,0.894067035733798,0.20594470072238147,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Cerebral hemorrhage,27,0.8645477207977208,0.11399190310064078,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Intracranial meningioma,75,0.7372016861219197,0.039443866771582736,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Demyelinating disease of central nervous system,109,0.6269960540110056,0.07106499175533004,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Lacunar infarct,61,0.9054774600096945,0.14038359022164215,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Gliosis,1237,0.7329679514407464,0.5496575457482856,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Cerebral atrophy,550,0.9393476141675208,0.7549850165406791,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Encephalomalacia,62,0.80958357771261,0.09444535908986545,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Arachnoid cyst,165,0.5733857721923361,0.05752024197399416,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Empty sella syndrome,88,0.71315342988312,0.05126107200252622,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Cyst of pineal gland,175,0.5649807719698049,0.049367268726643564,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Rathke's pouch cyst,38,0.6090180259035151,0.012185703207974175,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Cerebral edema,74,0.8712881371524698,0.2744034595200723,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Mastoiditis,66,0.6033656144066238,0.02423168223393762,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Chronic mastoiditis,123,0.726822066449011,0.07813524308625965,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Ventriculomegaly,345,0.8934884457823145,0.4656323246241723,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Cerebellar degeneration,34,0.725938726080367,0.06058719062500996,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Mega cisterna magna,49,0.4473175447075882,0.0117866311668429,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Structure of cave of septum pellucidum,129,0.6263787484574446,0.04329026372694042,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Hyperostosis of skull,40,0.7644743187846635,0.044006065992514845,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Choroid plexus cyst,41,0.5159777864059394,0.010172359353739693,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Pituitary adenoma,52,0.5696493349455863,0.017582745165395045,finding,1,vendor,GE,availability,T1ax+FLAIRax,2
Cerebral infarction,129,0.8830045732231481,0.19848480464774734,finding,1,vendor,GE,availability,T1ax+T2ax,2
Cerebral hemorrhage,27,0.852323717948718,0.05628023721810411,finding,1,vendor,GE,availability,T1ax+T2ax,2
Intracranial meningioma,75,0.7375810635538262,0.04147887343671043,finding,1,vendor,GE,availability,T1ax+T2ax,2
Demyelinating disease of central nervous system,109,0.5884270486971938,0.031037979539640687,finding,1,vendor,GE,availability,T1ax+T2ax,2
Lacunar infarct,61,0.9025889401873763,0.1569171261694552,finding,1,vendor,GE,availability,T1ax+T2ax,2
Gliosis,1237,0.7182763109217215,0.5311275412825905,finding,1,vendor,GE,availability,T1ax+T2ax,2
Cerebral atrophy,550,0.9222651036068689,0.6905572530758931,finding,1,vendor,GE,availability,T1ax+T2ax,2
Encephalomalacia,62,0.7866744868035191,0.06785439570289696,finding,1,vendor,GE,availability,T1ax+T2ax,2
Arachnoid cyst,165,0.5863191838825852,0.06807095888815194,finding,1,vendor,GE,availability,T1ax+T2ax,2
Empty sella syndrome,88,0.6866253409922598,0.04690063049455935,finding,1,vendor,GE,availability,T1ax+T2ax,2
Cyst of pineal gland,175,0.5487309500071216,0.046085779007833394,finding,1,vendor,GE,availability,T1ax+T2ax,2
Rathke's pouch cyst,38,0.5807677182834164,0.011776735491242342,finding,1,vendor,GE,availability,T1ax+T2ax,2
Cerebral edema,74,0.8376637030903991,0.19807781913728895,finding,1,vendor,GE,availability,T1ax+T2ax,2
Mastoiditis,66,0.49301066966682106,0.01785097178990386,finding,1,vendor,GE,availability,T1ax+T2ax,2
Chronic mastoiditis,123,0.7446126208309327,0.08271570508597066,finding,1,vendor,GE,availability,T1ax+T2ax,2
Ventriculomegaly,345,0.8798331183185087,0.43535606669911486,finding,1,vendor,GE,availability,T1ax+T2ax,2
Cerebellar degeneration,34,0.7219444483789181,0.05742916013486884,finding,1,vendor,GE,availability,T1ax+T2ax,2
Mega cisterna magna,49,0.44674544539903926,0.011574114243692746,finding,1,vendor,GE,availability,T1ax+T2ax,2
Structure of cave of septum pellucidum,129,0.6374946989581304,0.04237791003042182,finding,1,vendor,GE,availability,T1ax+T2ax,2
Hyperostosis of skull,40,0.7516939956595129,0.0366263981166476,finding,1,vendor,GE,availability,T1ax+T2ax,2
Choroid plexus cyst,41,0.5083359806101679,0.009839569222245614,finding,1,vendor,GE,availability,T1ax+T2ax,2
Pituitary adenoma,52,0.5902985768765697,0.0188703564332992,finding,1,vendor,GE,availability,T1ax+T2ax,2
Cerebral infarction,129,0.8892282829209027,0.21916338501832675,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Cerebral hemorrhage,27,0.8445601851851852,0.05068117576591289,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Intracranial meningioma,75,0.7411900129701686,0.04134909105448357,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Demyelinating disease of central nervous system,109,0.5576600330257232,0.029156758107159585,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Lacunar infarct,61,0.9060496014875679,0.15274231473085786,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Gliosis,1237,0.729397530931861,0.5454085577030183,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Cerebral atrophy,550,0.9407243732346839,0.7482949239522921,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Encephalomalacia,62,0.7823929618768328,0.08812151981393299,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Arachnoid cyst,165,0.5808507752814067,0.07591996188666425,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Empty sella syndrome,88,0.7017204861496152,0.05446899991337788,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Cyst of pineal gland,175,0.6036020509898875,0.05473817746136643,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Rathke's pouch cyst,38,0.6138955487054586,0.017441462913845237,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Cerebral edema,74,0.8560562750934743,0.2456723316520744,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Mastoiditis,66,0.5747906142227909,0.02260559375465045,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Chronic mastoiditis,123,0.7523165930478204,0.08660603776757977,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Ventriculomegaly,345,0.8931361232449887,0.46925605504762824,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Cerebellar degeneration,34,0.7459030325349499,0.09066145549906533,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Mega cisterna magna,49,0.46264586066422697,0.010953459934789037,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Structure of cave of septum pellucidum,129,0.5966107717170791,0.03810514449284902,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Hyperostosis of skull,40,0.7821376898963106,0.042691226703848964,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Choroid plexus cyst,41,0.5090301554245644,0.009874877137767272,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Pituitary adenoma,52,0.5945307413263883,0.019376658068159303,finding,1,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Cerebral infarction,129,0.8940708563045148,0.22190174833095885,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cerebral hemorrhage,27,0.8619391025641026,0.08141847895251678,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Intracranial meningioma,75,0.7437905317769131,0.04271379499856866,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Demyelinating disease of central nervous system,109,0.5636735042811956,0.032065742327779256,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Lacunar infarct,61,0.9075117408199105,0.14502416494199366,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Gliosis,1237,0.7411350588493211,0.5537534891504989,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cerebral atrophy,550,0.9460629389856775,0.7630813648520103,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Encephalomalacia,62,0.8043714565004888,0.11006757887535179,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Arachnoid cyst,165,0.5906212799300815,0.08155409914310417,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Empty sella syndrome,88,0.7099043003836856,0.05462791415868371,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cyst of pineal gland,175,0.5844737216920667,0.05100472589481801,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Rathke's pouch cyst,38,0.6046669457446944,0.012554241236068372,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cerebral edema,74,0.8657256819182422,0.26830884448246306,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Mastoiditis,66,0.5682351297493253,0.021667872134963448,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Chronic mastoiditis,123,0.7549632705972729,0.08744506801522141,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Ventriculomegaly,345,0.8981063606666214,0.4806677102283973,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cerebellar degeneration,34,0.7481197150182008,0.06899787679428457,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Mega cisterna magna,49,0.44876752054132435,0.0110926431461369,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Structure of cave of septum pellucidum,129,0.6227893222689606,0.04213596175332461,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Hyperostosis of skull,40,0.7837955148299977,0.04311731349192481,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Choroid plexus cyst,41,0.507918299154048,0.009846581738148,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Pituitary adenoma,52,0.5837643009952562,0.018450848929525934,finding,1,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cerebral infarction,129,0.8858012309878849,0.21116636675240613,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cerebral hemorrhage,27,0.847872150997151,0.04905774894577253,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Intracranial meningioma,75,0.7439591439688716,0.045083580212858645,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Demyelinating disease of central nervous system,109,0.5573743200255566,0.028468613756483182,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Lacunar infarct,61,0.9047146047058637,0.17337243407659297,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Gliosis,1237,0.7304372251072168,0.5406116173844684,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cerebral atrophy,550,0.9344494713425151,0.7174255205336638,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Encephalomalacia,62,0.7878475073313784,0.0894137360898904,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Arachnoid cyst,165,0.5965869535735274,0.08298788034585075,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Empty sella syndrome,88,0.6916126993279959,0.05004192068550958,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cyst of pineal gland,175,0.5747970374590514,0.048564531324638144,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Rathke's pouch cyst,38,0.5899455797846025,0.018250900507417865,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cerebral edema,74,0.8387610805553913,0.20604202819552872,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Mastoiditis,66,0.49233416425845444,0.017431098580381728,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Chronic mastoiditis,123,0.7630713462646439,0.0893751668748081,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Ventriculomegaly,345,0.8889248504326702,0.4606694453430021,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cerebellar degeneration,34,0.7441679296327246,0.06584971358869254,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Mega cisterna magna,49,0.467508704786893,0.01119243668443919,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Structure of cave of septum pellucidum,129,0.6284896137785062,0.0415676726856043,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
Hyperostosis of skull,40,0.7767542802025561,0.04029121543752873,finding,1,vendor,GE,availability,T1ax+T2ax+T2cor,3
